transaction_id,customer_id,timestamp,amount,merchant_category,location,device_type,risk_score,flagged_for_review
TX_68CF7461686F,CUST_E26269C3,2023-09-23 10:44:09,443.4,Wire Transfer,"Denver, CO",Mobile - Android,0.346,False
TX_BF7931DEB2AD,CUST_EA19910C,2025-10-29 02:10:41,763.0,Insurance,"Dallas, TX",Mobile - Android,0.242,False
TX_7ADA4A17201C,CUST_8FD74BE0,2024-03-24 13:49:19,726.88,Entertainment,"Fort Worth, TX",Tablet - Android,0.072,False
TX_970AF921FCE5,CUST_301E562B,2025-06-17 10:50:50,194.33,Grocery,"Philadelphia, PA",Mobile - Android,0.044,False
TX_E9DB46A33344,CUST_E3FD6517,2022-05-25 17:49:57,2278.19,Healthcare,"San Jose, CA",Mobile - Android,0.348,False
TX_864539A07304,CUST_2D98103C,2023-11-12 00:00:39,912.59,Wire Transfer,"Boston, MA",Desktop - Mac,0.371,False
TX_E5CBF5BE39E4,CUST_BA8401CF,2024-09-06 05:02:54,3115.49,Entertainment,"Chicago, IL",Desktop - Windows,0.638,True
TX_6347D09E9083,CUST_60A5ADB8,2022-11-14 16:32:01,865.86,ATM Withdrawal,"Columbus, OH",Tablet - iOS,0.034,False
TX_30AFAFC56E4A,CUST_C24D11B2,2025-08-11 05:49:11,12.58,Insurance,"Denver, CO",ATM,0.22,False
TX_3164D8826849,CUST_D6EAFED3,2025-10-06 06:28:20,61.29,Jewelry,"Columbus, OH",Tablet - iOS,0.097,False
TX_1A8AD2665773,CUST_66CF9E8F,2024-08-01 15:15:28,12998.82,Gas Station,"Houston, TX",Tablet - Android,0.498,False
TX_99F98B82323F,CUST_3CEF6982,2023-02-15 04:07:51,808.57,Grocery,"Columbus, OH",Tablet - Android,0.315,False
TX_B545F5A5680C,CUST_D6EAFED3,2022-07-08 04:34:56,988.52,Wire Transfer,"Indianapolis, IN",ATM,0.409,False
TX_033B6B015C3A,CUST_A2D16CDA,2024-06-15 19:23:28,2316.16,ATM Withdrawal,"Houston, TX",Tablet - Android,0.219,False
TX_FD93454BDAA5,CUST_74BB3C33,2022-01-17 18:15:12,244.14,Insurance,"Chicago, IL",POS Terminal,0.174,False
TX_45C2A757B4EB,CUST_61CB19E9,2022-08-05 07:31:26,918.99,Entertainment,"Indianapolis, IN",Web Browser,0.173,False
TX_6E658F23768F,CUST_CC863572,2022-08-31 03:15:22,1373.45,Entertainment,"Fort Worth, TX",Web Browser,0.366,False
TX_B3F1728D9E68,CUST_F13789E6,2024-09-23 02:43:39,1978.56,Entertainment,"Charlotte, NC",Web Browser,0.518,False
TX_D64ED1EC39D9,CUST_79DA1F3A,2024-04-07 22:58:19,583.69,Money Transfer,"San Antonio, TX",Web Browser,0.437,False
TX_AF23D7BE1285,CUST_31DDD2F4,2023-05-03 14:04:07,43.69,Insurance,"New York, NY",Tablet - Android,0.025,False
TX_C03C66D61E54,CUST_1BCEB1E5,2024-12-08 07:27:31,519.59,Gambling,"New York, NY",Mobile - iOS,0.369,False
TX_B6737EA9F77A,CUST_A6C336D9,2024-09-24 13:27:44,873.58,Grocery,"Boston, MA",Mobile - Android,0.046,False
TX_95D74B1A8DDD,CUST_61CB19E9,2023-06-30 02:23:40,751.85,Utilities,"Denver, CO",Mobile - iOS,0.233,False
TX_5B79C800CBD5,CUST_5AFA2C3E,2022-07-18 06:38:20,813.84,Gambling,"Houston, TX",POS Terminal,0.344,False
TX_B29C2B868D1C,CUST_031A85FB,2022-12-31 00:06:52,587.73,Retail,"New York, NY",Mobile - Android,0.264,False
TX_DD0262AAF0FD,CUST_0E84731E,2022-02-11 11:40:27,1078.3,ATM Withdrawal,"San Antonio, TX",ATM,0.237,False
TX_28C960BDA0A5,CUST_EDDA4040,2023-02-18 23:44:56,244.48,Gambling,"Phoenix, AZ",Tablet - iOS,0.377,False
TX_83022FF20E44,CUST_FBB8AAE3,2025-06-07 02:00:09,659.34,Retail,"Chicago, IL",Web Browser,0.315,False
TX_7493AA64F9C2,CUST_C72D90FC,2022-11-16 07:44:19,388.51,ATM Withdrawal,"Charlotte, NC",POS Terminal,0.129,False
TX_1229D937D60F,CUST_122DBDA9,2024-05-07 22:37:54,1406.35,Foreign Transaction,"Jacksonville, FL",Web Browser,0.285,False
TX_E4E4B8757E5A,CUST_7C567880,2023-11-04 02:55:10,2199.27,Money Transfer,"Boston, MA",Tablet - iOS,0.827,True
TX_CF8670D30A55,CUST_4CA290EB,2025-03-22 20:21:45,50.58,Wire Transfer,"Philadelphia, PA",Mobile - iOS,0.311,False
TX_F6B3C65035CF,CUST_1582DFD8,2022-01-13 01:45:01,14828.77,Cryptocurrency,"San Diego, CA",Mobile - Android,0.882,True
TX_1D00B7C593F3,CUST_89C51FEB,2025-11-01 12:21:48,408.88,Gas Station,"Philadelphia, PA",Web Browser,0.113,False
TX_3D92C25B08E2,CUST_86EB0EC3,2025-08-25 16:46:06,594.5,Electronics,"New York, NY",Web Browser,0.15,False
TX_F1BFD6CE4349,CUST_33A3DAF3,2023-05-19 23:02:11,2789.15,Gambling,"Charlotte, NC",ATM,0.6,False
TX_46C29783368A,CUST_7585C32A,2023-03-23 20:24:56,49791.62,Gambling,"Houston, TX",Desktop - Windows,0.957,True
TX_F89E51150D6B,CUST_2E90648F,2024-12-11 16:44:52,8907.6,Healthcare,"Dallas, TX",ATM,0.369,False
TX_3D4165B77620,CUST_1B1DDD9A,2022-06-06 05:34:07,87.34,Healthcare,"Fort Worth, TX",Tablet - Android,0.284,False
TX_99B988A881B8,CUST_09313BF9,2025-05-19 02:57:46,355.57,Foreign Transaction,"Charlotte, NC",ATM,0.43,False
TX_7A2DAD4CBF1C,CUST_D4FF0B1A,2022-08-23 18:53:22,206.41,Grocery,"Charlotte, NC",Mobile - Android,0.05,False
TX_A10F06B0C3F9,CUST_B69EF017,2023-06-16 23:49:35,52927.1,Electronics,"New York, NY",ATM,0.824,True
TX_76496FF6C81E,CUST_57621D9C,2023-05-14 01:02:36,660.19,Jewelry,"Boston, MA",Desktop - Windows,0.284,False
TX_C0323BE58146,CUST_24165E47,2023-06-26 18:09:40,2663.88,Gambling,"Indianapolis, IN",POS Terminal,0.585,False
TX_730CB264A1CA,CUST_29DB50EE,2024-05-06 13:25:49,470.94,Restaurant,"Chicago, IL",Tablet - Android,0.159,False
TX_50F8228DBC71,CUST_1EEB6AB5,2022-03-06 23:58:31,3072.78,Wire Transfer,"San Francisco, CA",Desktop - Windows,0.75,True
TX_0C051E21845D,CUST_CA86CFBD,2022-03-15 05:44:43,2367.11,Foreign Transaction,"Fort Worth, TX",Tablet - Android,0.421,False
TX_F01C331EFF09,CUST_DCA759EC,2023-10-29 22:17:03,798.53,Insurance,"Los Angeles, CA",Tablet - Android,0.183,False
TX_2497864295FF,CUST_DFEE1BFA,2023-01-13 21:53:41,853.03,Electronics,"San Diego, CA",Desktop - Windows,0.175,False
TX_914281325D2A,CUST_A4DCF152,2025-06-28 21:06:32,2907.76,Insurance,"Houston, TX",Desktop - Windows,0.12,False
TX_AEFFABCE3ED7,CUST_6B4FC5BF,2022-08-21 23:13:37,516.81,Grocery,"Fort Worth, TX",Tablet - iOS,0.164,False
TX_119EA17C37C1,CUST_BADE6E22,2024-12-17 04:36:23,254.12,Cryptocurrency,"Chicago, IL",Tablet - Android,0.442,False
TX_12597EE73823,CUST_96D47861,2022-01-30 03:56:17,326.79,Jewelry,"Jacksonville, FL",ATM,0.455,False
TX_92D1938DF375,CUST_4BB781AC,2024-11-18 08:39:57,1016.48,Jewelry,"Caracas, Venezuela",Desktop - Windows,0.409,False
TX_E971CAE8B846,CUST_FED05D33,2023-12-22 00:38:02,1715.45,Healthcare,"Houston, TX",Mobile - Android,0.352,False
TX_C1CC1F82E973,CUST_D311C1B5,2024-09-29 18:42:35,53.46,Gambling,"San Francisco, CA",Tablet - iOS,0.324,False
TX_DBD2CD93B293,CUST_1B1DDD9A,2023-08-03 12:12:39,446.0,Utilities,"Indianapolis, IN",Web Browser,0.141,False
TX_9EA8266BBF1F,CUST_A0BEFF7C,2022-05-26 08:03:32,3030.67,Travel,"Dallas, TX",ATM,0.45,False
TX_D106B3B815FD,CUST_FE15072F,2023-04-25 16:15:43,378.63,ATM Withdrawal,"Fort Worth, TX",POS Terminal,0.111,False
TX_E10756E60A93,CUST_1D81EACF,2022-01-29 15:44:55,668.42,Jewelry,"Charlotte, NC",Tablet - iOS,0.185,False
TX_58C4E851DE29,CUST_65FAB619,2023-10-27 01:46:27,570.21,Foreign Transaction,"Denver, CO",Mobile - Android,0.157,False
TX_F6AB31EE60F5,CUST_F5B0D340,2023-06-22 11:54:20,1588.99,Foreign Transaction,"Jacksonville, FL",Desktop - Windows,0.104,False
TX_61511200512F,CUST_A60F26B7,2024-09-22 23:02:59,255.7,Grocery,"Houston, TX",Desktop - Mac,0.342,False
TX_A043E1488FAD,CUST_35389C23,2025-06-06 09:06:53,1362.36,Entertainment,"Chicago, IL",Tablet - iOS,0.175,False
TX_3957BD9A88D9,CUST_C98951F5,2022-07-25 02:26:09,803.76,Travel,"Chicago, IL",Desktop - Windows,0.225,False
TX_FB35A0F362EB,CUST_76DB699A,2022-03-31 20:04:16,2748.16,Money Transfer,"Dallas, TX",Tablet - iOS,0.385,False
TX_7F2B0B4161B9,CUST_05C2A053,2022-06-08 03:32:27,77.81,Jewelry,"Jacksonville, FL",Tablet - iOS,0.151,False
TX_7D3A7B5894E5,CUST_36B967EE,2023-12-15 18:33:49,204.91,ATM Withdrawal,"San Antonio, TX",Web Browser,0.137,False
TX_0D4EB2528B42,CUST_EB13ACCD,2024-04-28 06:50:16,11291.9,Foreign Transaction,"Dallas, TX",POS Terminal,0.59,False
TX_E007414DCF71,CUST_CE31E0EF,2024-12-14 07:26:25,538.71,Online Shopping,"Chicago, IL",POS Terminal,0.139,False
TX_E6818C196C2F,CUST_4CF8C15B,2022-03-30 21:36:37,25025.87,Jewelry,"Jacksonville, FL",Web Browser,0.68,True
TX_5103A4CCBD19,CUST_F1272DB2,2025-02-08 23:39:04,107.6,Jewelry,"Philadelphia, PA",ATM,0.33,False
TX_632EA1BF8069,CUST_A3E91716,2023-04-02 04:48:30,256.09,Healthcare,"Seattle, WA",Desktop - Windows,0.261,False
TX_14DAE50665E1,CUST_48A34F28,2022-08-06 00:09:38,499.07,Travel,"Denver, CO",Mobile - Android,0.193,False
TX_EB6D087DD93F,CUST_22B0795F,2023-03-02 00:37:36,294.29,Healthcare,"Boston, MA",POS Terminal,0.273,False
TX_76647EDA91AD,CUST_AE6F244B,2025-10-06 04:59:15,372.91,Wire Transfer,"Indianapolis, IN",Mobile - Android,0.829,True
TX_DEB44770A0C9,CUST_FC101D7D,2025-01-13 00:35:49,606.82,Gas Station,"Houston, TX",Desktop - Windows,0.296,False
TX_56931379B83C,CUST_B5D34371,2023-04-17 01:01:38,310.57,Insurance,"Chicago, IL",POS Terminal,0.363,False
TX_01D6C2D7B7D2,CUST_AA27B64F,2024-11-06 14:33:42,4045.26,Gambling,"Jacksonville, FL",ATM,0.528,False
TX_8AE1A989C7AC,CUST_0A9F7F67,2025-03-13 13:46:31,660.32,Retail,"Seattle, WA",ATM,0.158,False
TX_0464F8A968D4,CUST_C35B3631,2025-02-28 05:11:29,2211.51,Foreign Transaction,"Los Angeles, CA",POS Terminal,0.422,False
TX_58CA6E4F1F41,CUST_6505ECB8,2024-03-14 04:35:26,3399.25,Wire Transfer,"Lagos, Nigeria",Mobile - Android,1.0,True
TX_46354619B872,CUST_6A769171,2024-04-28 18:58:42,285.17,Jewelry,"Jacksonville, FL",Mobile - Android,0.07,False
TX_D1C71B6C3FD7,CUST_5F929AA2,2024-12-04 17:46:48,811.75,Restaurant,"New York, NY",Mobile - Android,0.094,False
TX_DD7176B0BA18,CUST_07DC5103,2024-06-15 21:50:27,536.18,Cryptocurrency,"Philadelphia, PA",ATM,0.263,False
TX_0FC49213F7FF,CUST_6E98B02E,2023-11-20 05:28:43,616.9,Healthcare,"Phoenix, AZ",Mobile - Android,0.334,False
TX_0B6E3612DF4D,CUST_F2D941B9,2025-05-07 22:05:27,975.91,Foreign Transaction,"Los Angeles, CA",ATM,0.155,False
TX_9C99E62AD9A3,CUST_760A8C60,2025-09-07 16:20:27,38508.76,Gambling,"Columbus, OH",Mobile - iOS,0.915,True
TX_48BF575C4AB1,CUST_E0B10D66,2025-03-01 00:10:12,17.05,Electronics,"Charlotte, NC",Desktop - Mac,0.277,False
TX_900583771037,CUST_A23FD4B5,2023-11-09 15:41:23,289.07,Entertainment,"San Antonio, TX",Tablet - Android,0.168,False
TX_5CF11AE48BBF,CUST_35BF93AF,2022-02-20 10:15:17,2619.7,Foreign Transaction,"Seattle, WA",Desktop - Mac,0.205,False
TX_95FB2076168A,CUST_0363870B,2022-10-21 09:39:40,2947.65,Utilities,"Philadelphia, PA",Mobile - Android,0.289,False
TX_AB9B30D175F9,CUST_F862217B,2022-03-27 14:36:23,165.76,Money Transfer,"Chicago, IL",Web Browser,0.265,False
TX_E92567AD3336,CUST_2C1FBDF2,2024-07-31 18:22:58,854.29,Wire Transfer,"Indianapolis, IN",ATM,0.296,False
TX_DB9991952924,CUST_66CF9E8F,2024-05-20 10:37:52,2477.91,Healthcare,"Seattle, WA",Mobile - iOS,0.252,False
TX_CB37EB3D6E17,CUST_3A752D9A,2023-08-14 14:50:49,16551.7,Cryptocurrency,"Denver, CO",Desktop - Windows,0.789,True
TX_EDCC6DE0C513,CUST_6341D7BE,2025-05-13 18:53:56,772.74,Healthcare,"Pyongyang, North Korea",Mobile - iOS,0.34,False
TX_0E41D39F0689,CUST_D4FF0B1A,2023-12-12 02:12:13,723.14,Gas Station,"Jacksonville, FL",Desktop - Mac,0.164,False
TX_D914DBE4ADE8,CUST_70479137,2024-06-24 11:19:16,730.18,Wire Transfer,"Jacksonville, FL",Tablet - iOS,0.299,False
TX_4963E8AF2D36,CUST_6F2D5570,2023-10-14 09:03:09,355.35,Wire Transfer,"Jacksonville, FL",Tablet - iOS,0.454,False
TX_E0C34B6689A9,CUST_9A78D967,2024-07-29 04:31:06,559.71,Electronics,"Austin, TX",Desktop - Windows,0.18,False
TX_0348B6504551,CUST_D936E348,2024-04-23 01:45:13,483.43,Utilities,"Denver, CO",Desktop - Windows,0.258,False
TX_96683B70D91D,CUST_702A6AD0,2022-09-20 18:26:53,857.68,Entertainment,"New York, NY",Desktop - Mac,0.092,False
TX_3682C91E67EC,CUST_12A29225,2023-04-15 12:44:58,13188.08,Entertainment,"Fort Worth, TX",Web Browser,0.542,False
TX_8732D1C0C779,CUST_9ED543E5,2023-01-17 03:16:03,7819.5,Insurance,"Los Angeles, CA",Mobile - Android,0.604,True
TX_F0DBCD652103,CUST_414BBB86,2022-04-01 01:30:57,699.46,Entertainment,"Lagos, Nigeria",Mobile - Android,0.871,True
TX_D056190770EF,CUST_19224E78,2023-06-10 02:59:28,2072.22,Wire Transfer,"Seattle, WA",ATM,0.782,True
TX_85A664B066A9,CUST_5558DB86,2024-06-08 04:29:27,874.75,Gambling,"San Antonio, TX",Tablet - Android,0.41,False
TX_6D023BAA1DB0,CUST_91A9FF4F,2023-09-14 01:39:30,107.49,Insurance,"Houston, TX",Tablet - Android,0.398,False
TX_80CB88602DB9,CUST_7F90DE26,2024-06-27 03:40:53,53201.75,Gambling,"Austin, TX",Web Browser,1.0,True
TX_3B65ABA31CCA,CUST_97BBD1B1,2023-08-20 07:23:54,69131.17,Insurance,"Houston, TX",Mobile - Android,0.782,True
TX_1A25651E9810,CUST_C98951F5,2023-09-06 01:25:16,168.2,Restaurant,"New York, NY",Mobile - iOS,0.301,False
TX_5BD6676525EB,CUST_445CC0B4,2022-09-25 04:16:40,3755.44,Foreign Transaction,"Houston, TX",Desktop - Mac,0.637,True
TX_BF91714AFF00,CUST_224D47C8,2022-02-13 12:32:44,1690.83,Jewelry,"Jacksonville, FL",ATM,0.142,False
TX_97426932C8AE,CUST_C1C31532,2023-04-11 15:34:22,430.27,Insurance,"San Diego, CA",POS Terminal,0.15,False
TX_9A78D1A10D15,CUST_0F3B10F1,2023-09-24 14:41:46,543.73,Insurance,"Phoenix, AZ",Desktop - Mac,0.06,False
TX_837883C7C636,CUST_F0EA9DFE,2025-05-15 02:15:56,818.87,Gambling,"Jacksonville, FL",POS Terminal,0.382,False
TX_39A53488781E,CUST_9E25CA96,2025-03-23 07:58:27,2216.59,Grocery,"Indianapolis, IN",Desktop - Windows,0.222,False
TX_A215CEEAAF62,CUST_D91C720A,2023-06-14 12:42:37,455.82,ATM Withdrawal,"Austin, TX",Web Browser,0.14,False
TX_C4592C315B19,CUST_2F11B8D2,2024-03-09 21:18:21,650.8,Insurance,"Phoenix, AZ",ATM,0.149,False
TX_B233AE15F3B6,CUST_54A4A01B,2024-06-13 18:46:44,2312.49,Electronics,"Austin, TX",Desktop - Windows,0.121,False
TX_E70C56A270C7,CUST_27937334,2024-01-25 23:02:36,19850.16,Foreign Transaction,"Austin, TX",Desktop - Mac,0.648,True
TX_AB36E4F95FEE,CUST_B1FDBA4D,2023-01-15 23:58:23,3010.11,Cryptocurrency,"Moscow, Russia",Tablet - iOS,1.0,True
TX_05AFC76464BE,CUST_D311C1B5,2022-06-17 14:43:51,282.1,Gas Station,"Denver, CO",Web Browser,0.18,False
TX_BCDB98F3FE4B,CUST_C59EB248,2025-02-15 01:11:26,10630.82,Travel,"Columbus, OH",Web Browser,0.608,True
TX_E883A3CA80AC,CUST_6BEA9A14,2023-07-16 17:03:56,332.39,Electronics,"Indianapolis, IN",ATM,0.152,False
TX_341ED4FBC3E0,CUST_FB57858A,2023-02-16 02:48:19,16879.5,Wire Transfer,"Columbus, OH",POS Terminal,0.92,True
TX_69CB24513BA5,CUST_AA9BD869,2025-10-19 19:25:33,185.16,Wire Transfer,"Houston, TX",Mobile - Android,0.362,False
TX_4FC435C72355,CUST_52FF05FC,2025-09-16 00:40:18,4647.27,Foreign Transaction,"New York, NY",Mobile - Android,0.565,False
TX_03CAF3DF29E6,CUST_2D09B010,2024-05-31 18:08:54,535.21,Travel,"Boston, MA",Tablet - Android,0.055,False
TX_8811C1E6561A,CUST_692F2BC9,2024-02-27 22:12:23,878.09,Restaurant,"New York, NY",Desktop - Mac,0.246,False
TX_BCC7D376CB22,CUST_26E13476,2023-07-12 17:53:54,674.19,Electronics,"Phoenix, AZ",Mobile - Android,0.066,False
TX_BBC2892279CB,CUST_9A7885CD,2024-05-22 01:34:50,666.76,Entertainment,"Philadelphia, PA",Desktop - Windows,0.334,False
TX_9AF441B438B9,CUST_55EA8AE5,2024-11-10 09:33:50,305.03,Cryptocurrency,"Houston, TX",Tablet - iOS,0.391,False
TX_AA697F85E368,CUST_3435E459,2023-07-03 15:03:50,1916.29,Jewelry,"San Antonio, TX",Mobile - iOS,0.229,False
TX_9FB3FDADF4B1,CUST_7B1604BC,2024-11-23 13:22:10,2098.58,Restaurant,"Dallas, TX",Tablet - Android,0.173,False
TX_7404E56DB1C2,CUST_E7A71AD6,2024-09-08 15:18:51,17841.51,Insurance,"Denver, CO",Tablet - Android,0.467,False
TX_30E01796F1BB,CUST_B08167FE,2022-01-11 03:10:23,4777.95,Cryptocurrency,"Boston, MA",Web Browser,0.834,True
TX_5750DC28C3E6,CUST_A047EDC8,2024-11-16 14:39:50,656.92,Retail,"Boston, MA",Mobile - iOS,0.121,False
TX_729F497BE4A7,CUST_2F96AF72,2024-06-26 19:44:13,15754.66,Travel,"San Francisco, CA",Tablet - iOS,0.602,True
TX_509D815A6B19,CUST_84117EB2,2024-10-24 21:20:14,245.42,Retail,"Chicago, IL",Tablet - Android,0.244,False
TX_9056ABAB186D,CUST_EC581C64,2024-03-09 14:55:05,247.88,Gas Station,"Los Angeles, CA",Mobile - iOS,0.182,False
TX_178C6830288D,CUST_8FC24F53,2024-08-25 15:35:10,800.55,Gambling,"San Antonio, TX",Mobile - iOS,0.307,False
TX_BE31347B4C55,CUST_7585C32A,2024-06-13 12:19:57,89550.68,Money Transfer,"Los Angeles, CA",Tablet - Android,0.919,True
TX_9EABC606CEEA,CUST_23A81D22,2025-09-03 05:14:19,480.66,Restaurant,"Houston, TX",Tablet - Android,0.431,False
TX_7692476A4FD6,CUST_6E8A93B2,2023-01-29 01:40:52,1722.98,Healthcare,"Seattle, WA",Mobile - iOS,0.294,False
TX_FC517591D0BC,CUST_35BF93AF,2023-12-25 17:52:11,796.05,Gas Station,"Indianapolis, IN",Mobile - Android,0.252,False
TX_A59793F82695,CUST_FC101D7D,2024-08-29 02:18:26,1404.62,Healthcare,"San Jose, CA",Desktop - Windows,0.281,False
TX_42B3549F42D1,CUST_23C00443,2025-06-28 08:54:06,2226.79,Gas Station,"Boston, MA",Desktop - Windows,0.218,False
TX_5C9C6AF8DA35,CUST_25737D2D,2022-06-03 00:39:13,699.85,Gambling,"Phoenix, AZ",ATM,0.435,False
TX_8597F0195EB9,CUST_9375406B,2023-08-14 16:21:28,749.84,Insurance,"Dallas, TX",Desktop - Mac,0.037,False
TX_2F2BFFBFA65A,CUST_9167A01E,2024-08-16 19:37:39,313.75,Restaurant,"Phoenix, AZ",Mobile - Android,0.111,False
TX_C9667BCA0843,CUST_BEEA0DAD,2025-10-31 08:38:44,106.62,Foreign Transaction,"Seattle, WA",Mobile - Android,0.033,False
TX_6E2121E7424C,CUST_FB57858A,2022-08-25 06:38:09,6010.82,Restaurant,"Houston, TX",Web Browser,0.46,False
TX_4C11C6E2D8A1,CUST_02D115EF,2024-08-04 21:49:37,413.77,Gas Station,"Fort Worth, TX",Desktop - Mac,0.176,False
TX_FA95D774279E,CUST_736002F7,2023-06-19 18:05:39,827.33,Jewelry,"Jacksonville, FL",Desktop - Mac,0.149,False
TX_AD452BBF55A5,CUST_71747849,2024-12-24 18:27:46,821.3,Gas Station,"Phoenix, AZ",Mobile - iOS,0.062,False
TX_E48F847E6A0C,CUST_09F19B41,2025-04-01 00:30:36,599.48,Restaurant,"Charlotte, NC",Mobile - iOS,0.316,False
TX_48BD84BFA310,CUST_6505ECB8,2022-01-12 13:14:50,1040.5,Gambling,"San Jose, CA",Mobile - iOS,0.67,True
TX_6C055E8241B8,CUST_B32E9702,2023-04-13 16:42:56,281.04,Gambling,"Los Angeles, CA",Desktop - Mac,0.247,False
TX_8EF5F9CC692C,CUST_25737D2D,2025-06-14 02:28:36,962.56,Money Transfer,"Fort Worth, TX",Tablet - Android,0.389,False
TX_C0DDAE203BA1,CUST_AEAEE6BF,2025-05-24 11:54:59,847.37,Online Shopping,"Philadelphia, PA",Tablet - Android,0.278,False
TX_65F646F8645B,CUST_2D824F96,2024-09-27 14:41:01,348.03,Healthcare,"San Francisco, CA",POS Terminal,0.107,False
TX_0922C099220B,CUST_81D5C9F3,2022-09-27 19:27:22,833.64,Foreign Transaction,"Dallas, TX",ATM,0.017,False
TX_F1B7B2B08CA4,CUST_6D54C0AF,2023-02-10 21:41:07,654.97,Entertainment,"Phoenix, AZ",Tablet - Android,0.011,False
TX_E7340D40A833,CUST_48674D4A,2023-08-03 01:38:52,612.08,Entertainment,"New York, NY",POS Terminal,0.245,False
TX_11D15C326CEC,CUST_C23EF5F7,2025-07-19 17:01:38,802.73,Insurance,"Jacksonville, FL",Desktop - Mac,0.146,False
TX_7E07B3FEF2C7,CUST_1635D474,2023-03-27 02:45:19,354.99,Healthcare,"Denver, CO",ATM,0.281,False
TX_1D1C8F870626,CUST_676CAF2C,2024-12-10 03:50:34,608.95,Online Shopping,"Chicago, IL",POS Terminal,0.37,False
TX_C6A5F668C3DD,CUST_B09C3F93,2023-05-04 14:51:53,705.39,Online Shopping,"Denver, CO",Web Browser,0.021,False
TX_EBEDCEC3B56C,CUST_82DBF00E,2023-07-29 03:03:44,912.22,Jewelry,"Denver, CO",Tablet - Android,0.154,False
TX_541525B67A7C,CUST_38F05F0C,2024-01-26 06:59:10,59607.76,Travel,"New York, NY",POS Terminal,0.648,True
TX_FC826478E3EF,CUST_3919818A,2024-06-16 18:46:57,1198.92,Online Shopping,"San Jose, CA",ATM,0.105,False
TX_647D7AEEFEE3,CUST_19224E78,2024-08-26 14:44:10,84730.9,Gambling,"Dallas, TX",Tablet - iOS,0.841,True
TX_11F679BC07AB,CUST_4D30E1AF,2023-05-08 11:52:59,1455.45,Restaurant,"Dallas, TX",Desktop - Mac,0.289,False
TX_9000D4E80E93,CUST_9ED543E5,2023-07-27 08:29:33,179.39,ATM Withdrawal,"Boston, MA",Tablet - iOS,0.201,False
TX_B88F6D3C57B0,CUST_1493E825,2025-10-26 21:56:24,34.4,Electronics,"Fort Worth, TX",ATM,0.057,False
TX_4B190C99FA72,CUST_C8B310D8,2022-11-27 18:37:01,557.95,Entertainment,"San Diego, CA",Tablet - iOS,0.052,False
TX_4B87F6716728,CUST_BA91A0F7,2024-05-20 21:40:40,1336.65,Money Transfer,"Indianapolis, IN",Web Browser,0.649,True
TX_70916C11CCCE,CUST_44A1CE03,2024-03-10 05:39:04,3158.19,Travel,"Lagos, Nigeria",POS Terminal,0.75,True
TX_F6368F3A7EA8,CUST_E59CB50A,2025-07-14 10:55:51,191.04,Entertainment,"Philadelphia, PA",Desktop - Mac,0.022,False
TX_00E5AC979098,CUST_1909749C,2023-05-27 04:54:44,2177.0,Insurance,"Chicago, IL",Tablet - iOS,0.396,False
TX_3D6DAD4A30C9,CUST_65433EE9,2025-07-21 22:24:36,11613.02,Online Shopping,"Philadelphia, PA",Mobile - iOS,0.619,True
TX_72F4B490F561,CUST_F87513FB,2024-05-10 02:52:04,253.17,Grocery,"San Diego, CA",ATM,0.285,False
TX_8E7D2E358834,CUST_FB57858A,2025-05-01 07:04:29,2747.49,Cryptocurrency,"Phoenix, AZ",Desktop - Mac,0.403,False
TX_4DA0F04FB9B8,CUST_4A559394,2025-04-07 03:44:17,497.24,Jewelry,"Fort Worth, TX",Web Browser,0.236,False
TX_3996B7ACF858,CUST_7B33F7FE,2022-10-13 03:55:51,2386.38,Cryptocurrency,"San Diego, CA",Desktop - Mac,0.708,True
TX_7F1D93D920CE,CUST_24165E47,2023-10-17 08:20:22,3983.85,Restaurant,"Charlotte, NC",Mobile - Android,0.368,False
TX_1D008ABFBCC9,CUST_9A97F018,2023-02-07 07:45:43,688.67,Grocery,"Houston, TX",Tablet - Android,0.141,False
TX_F098A0FE6216,CUST_6B4FC5BF,2025-03-04 12:52:31,994.13,Utilities,"Phoenix, AZ",Web Browser,0.039,False
TX_6ACC31DD1DE0,CUST_C8667D3C,2022-12-15 00:41:10,844.8,ATM Withdrawal,"San Jose, CA",Desktop - Windows,0.167,False
TX_850DF28846C9,CUST_4D288232,2023-02-23 16:22:12,308.25,Gambling,"Dallas, TX",Mobile - iOS,0.39,False
TX_AE1DEBE8FBBC,CUST_18EF1612,2023-04-24 09:06:15,1677.44,ATM Withdrawal,"Lagos, Nigeria",Web Browser,0.73,True
TX_EC3E71DC5129,CUST_ADA95B2B,2023-01-24 19:22:33,911.17,Online Shopping,"San Antonio, TX",Tablet - iOS,0.135,False
TX_78DC8B37BFF5,CUST_AB350A77,2023-09-23 21:39:51,917.53,Electronics,"Columbus, OH",Web Browser,0.024,False
TX_E4878FA13D2A,CUST_1EC2D561,2025-03-30 03:57:05,623.4,Travel,"Phoenix, AZ",Web Browser,0.334,False
TX_C8D737E0B2D3,CUST_631644E3,2023-08-17 05:06:09,426.11,Entertainment,"Austin, TX",ATM,0.186,False
TX_649079F7C2A2,CUST_FAF80C28,2023-08-19 01:48:22,133.92,Restaurant,"Denver, CO",POS Terminal,0.325,False
TX_E6A12840AD98,CUST_2AFF25B2,2025-07-04 19:20:31,474.36,Gambling,"Columbus, OH",Desktop - Mac,0.327,False
