alert_id,transaction_id,customer_id,alert_type,alert_timestamp,analyst_id,analyst_decision,decision_timestamp,time_to_decision_hours,notes,false_positive
ALERT_3D17D77811,TX_43F1274A779D,CUST_01CEB8E2,"large_transaction, high_risk_customer",2024-02-11 17:46:23,William Taylor,approve_with_monitoring,2024-02-13 13:46:23,44,"Location check performed: Dallas, TX. approve with monitoring",False
ALERT_366A9752C3,TX_DA58EA0A1396,CUST_3691D45D,"critical_high_risk, large_transaction",2023-01-12 00:54:37,Michael Rodriguez,SAR_filed,2023-01-12 11:54:37,11,"Location check performed: San Antonio, TX. SAR filed - Suspicious Activity Report filed with FinCEN",False
ALERT_AABA632F38,TX_920F071BC108,CUST_9FDBF764,"large_transaction, high_risk_customer",2024-07-24 21:33:03,Sarah Chen,approve_with_monitoring,2024-07-25 12:33:03,15,Reviewed transaction for Jewelry - approve with monitoring,False
ALERT_65F6014868,TX_783283280F7C,CUST_0D5ED6F5,"critical_high_risk, large_transaction",2025-08-03 19:09:37,William Taylor,approve_with_monitoring,2025-08-03 23:09:37,4,Customer verification completed. Amount $48371.22 - approve with monitoring,False
ALERT_E432080F27,TX_6405DDB23FA1,CUST_6F427D02,high_risk_customer,2022-04-30 22:42:25,David Kim,approve,2022-05-03 11:42:25,61,Customer verification completed. Amount $109.51 - approve,False
ALERT_3C8B0F8648,TX_810D33A2BA3F,CUST_C1321D6F,"critical_high_risk, large_transaction",2022-11-26 03:13:05,Lisa Anderson,escalate,2022-11-26 04:13:05,1,"Location check performed: Los Angeles, CA. escalate",False
ALERT_1F4A13849C,TX_A0F31F6824CD,CUST_0B191EDF,"high_risk_merchant, high_risk_customer",2023-10-04 06:42:31,Emily Thompson,escalate,2023-10-05 18:42:31,36,Risk score 0.662 reviewed. escalate,False
ALERT_42FE7440BE,TX_2957620F40BA,CUST_0ED28E48,"high_risk_merchant, high_risk_customer",2023-11-20 02:47:29,Emily Thompson,approve_with_monitoring,2023-11-20 21:47:29,19,Reviewed transaction for Money Transfer - approve with monitoring,False
ALERT_39C2C0F8F2,TX_741508764DBE,CUST_4AE376A7,"critical_high_risk, large_transaction",2023-09-21 04:29:27,James Wilson,approve_with_monitoring,2023-09-21 15:29:27,11,Customer verification completed. Amount $12048.18 - approve with monitoring,False
ALERT_9EA3A98160,TX_82985F8BF719,CUST_24C563AD,"large_transaction, high_risk_customer",2023-11-23 08:37:39,Lisa Anderson,escalate,2023-11-24 05:37:39,21,"Location check performed: Philadelphia, PA. escalate",False
ALERT_38398C0905,TX_CE788E25C411,CUST_53305CE6,"critical_high_risk, high_risk_merchant",2023-07-25 23:33:22,Michael Rodriguez,approve_with_monitoring,2023-07-26 02:33:22,3,Customer verification completed. Amount $826.69 - approve with monitoring,False
ALERT_1A6A2570C9,TX_267646EDD7C7,CUST_945604A0,"critical_high_risk, large_transaction",2025-04-28 05:34:44,Maria Garcia,escalate,2025-04-28 11:34:44,6,Risk score 0.807 reviewed. escalate,False
ALERT_8893D31F58,TX_FCB944A239D8,CUST_D57BEEE5,"critical_high_risk, high_risk_merchant",2022-12-01 00:49:29,James Wilson,deny,2022-12-01 08:49:29,8,"Location check performed: Charlotte, NC. deny",False
ALERT_2E17627997,TX_3C805FEAAADE,CUST_0B191EDF,"critical_high_risk, large_transaction",2022-05-19 20:37:56,James Wilson,escalate,2022-05-20 04:37:56,8,Customer verification completed. Amount $84120.78 - escalate,False
ALERT_376218255A,TX_A12BE03A4725,CUST_CD5A9DBE,"critical_high_risk, large_transaction",2022-01-08 04:59:22,Lisa Anderson,escalate,2022-01-08 09:59:22,5,Reviewed transaction for Restaurant - escalate,False
ALERT_9CB9CBE993,TX_9690F6508675,CUST_6ED66F10,"critical_high_risk, large_transaction",2023-01-16 12:27:33,James Wilson,approve_with_monitoring,2023-01-16 21:27:33,9,Risk score 0.836 reviewed. approve with monitoring,False
ALERT_4DACFF3885,TX_E84AF15A9384,CUST_C1321D6F,"critical_high_risk, large_transaction",2022-09-03 12:27:30,Emily Thompson,approve_with_monitoring,2022-09-03 19:27:30,7,Reviewed transaction for Cryptocurrency - approve with monitoring,False
ALERT_F3006D127E,TX_6F0D567972C5,CUST_03E0D389,general_risk_alert,2023-08-27 04:43:43,Sarah Chen,escalate,2023-08-28 08:43:43,28,Risk score 0.752 reviewed. escalate,False
ALERT_EB2BB60258,TX_97132D40E32E,CUST_F13789E6,"critical_high_risk, high_risk_customer",2022-11-17 18:12:04,Robert Johnson,approve_with_monitoring,2022-11-18 02:12:04,8,Risk score 0.802 reviewed. approve with monitoring,False
ALERT_15EA106BB5,TX_D2D20E4ED09B,CUST_244CB6F3,"large_transaction, high_risk_customer",2023-06-02 00:16:07,Emily Thompson,deny,2023-06-03 17:16:07,41,Reviewed transaction for Online Shopping - deny,False
ALERT_2EA56E6136,TX_21D4DE81F9C3,CUST_44CFE6AD,"critical_high_risk, high_risk_merchant",2022-08-10 04:13:41,James Wilson,approve_with_monitoring,2022-08-10 12:13:41,8,Customer verification completed. Amount $1996.23 - approve with monitoring,False
ALERT_A9A81AAEAA,TX_3F67DD758DA3,CUST_24165E47,"large_transaction, high_risk_customer",2024-10-06 20:15:25,Michael Rodriguez,approve_with_monitoring,2024-10-08 18:15:25,46,Reviewed transaction for Insurance - approve with monitoring,False
ALERT_F00B253FD1,TX_ECB4864D77BB,CUST_6CED6AC2,"critical_high_risk, large_transaction",2025-08-26 20:18:50,Lisa Anderson,approve_with_monitoring,2025-08-26 20:18:50,0,Reviewed transaction for Wire Transfer - approve with monitoring,False
ALERT_7FD8A62DD1,TX_1C8E9BD57B9B,CUST_7AA6313C,"critical_high_risk, large_transaction",2025-04-24 23:55:26,David Kim,approve_with_monitoring,2025-04-25 03:55:26,4,Risk score 1.000 reviewed. approve with monitoring,False
ALERT_77E769798D,TX_6A754905AA47,CUST_4A25FF4F,"critical_high_risk, high_risk_customer",2024-11-01 01:46:54,Emily Thompson,deny,2024-11-01 05:46:54,4,Risk score 0.850 reviewed. deny,False
ALERT_6B86234568,TX_C31938A56E18,CUST_039A19C3,"high_risk_merchant, high_risk_customer",2024-02-13 18:34:38,Robert Johnson,approve,2024-02-16 17:34:38,71,Risk score 0.619 reviewed. approve,False
ALERT_78F2C41942,TX_B889F4E15497,CUST_97BBD1B1,"high_risk_merchant, high_risk_customer",2025-05-03 22:00:40,Lisa Anderson,escalate,2025-05-05 22:00:40,48,Customer verification completed. Amount $3217.61 - escalate,False
ALERT_308A1FECDC,TX_DBD2BF64B317,CUST_21530718,"critical_high_risk, large_transaction",2022-03-16 10:21:17,Lisa Anderson,deny,2022-03-16 13:21:17,3,Reviewed transaction for Money Transfer - deny,False
ALERT_D7D7E332C8,TX_17F2B5AC713F,CUST_44CFE6AD,"high_risk_customer, geographic_risk",2022-04-17 17:51:48,James Wilson,approve,2022-04-19 15:51:48,46,Customer verification completed. Amount $4484.33 - approve,True
ALERT_1851BDFB7A,TX_7FED820DFF7A,CUST_F8574FBB,"high_risk_merchant, high_risk_customer",2024-05-07 09:50:53,Jessica Martinez,approve,2024-05-09 09:50:53,48,Customer verification completed. Amount $1778.77 - approve,True
ALERT_8E7E89B9D1,TX_9FA946AC7383,CUST_F76C8738,high_risk_merchant,2024-03-09 00:46:07,Robert Johnson,approve_with_monitoring,2024-03-11 17:46:07,65,"Location check performed: Charlotte, NC. approve with monitoring",False
ALERT_44283A1945,TX_638CA7CB6C2E,CUST_154B746F,"critical_high_risk, large_transaction",2023-03-14 05:54:21,Sarah Chen,deny,2023-03-14 15:54:21,10,Customer verification completed. Amount $97003.75 - deny,False
ALERT_737E979D1C,TX_EC6873D9E3B7,CUST_C4358AB7,high_risk_merchant,2025-08-04 08:32:12,Lisa Anderson,approve,2025-08-06 06:32:12,46,"Location check performed: Los Angeles, CA. approve",False
ALERT_81C58EEA4C,TX_44BCEF658FB2,CUST_945604A0,"large_transaction, high_risk_customer",2022-11-05 00:53:14,Michael Rodriguez,escalate,2022-11-05 22:53:14,22,Reviewed transaction for Insurance - escalate,False
ALERT_42E86FAB60,TX_D7AD03A1BAF1,CUST_099ED7E3,"large_transaction, high_risk_customer",2023-11-14 23:13:50,William Taylor,approve_with_monitoring,2023-11-16 21:13:50,46,Reviewed transaction for Grocery - approve with monitoring,False
ALERT_641598268A,TX_DCE1D20B0F5F,CUST_F13789E6,"critical_high_risk, large_transaction",2023-07-12 09:15:04,William Taylor,deny,2023-07-12 12:15:04,3,Customer verification completed. Amount $25686.95 - deny,False
ALERT_55C8768942,TX_C7D1A8D576FD,CUST_6C7FE691,"large_transaction, high_risk_merchant",2024-07-20 08:14:53,Sarah Chen,approve_with_monitoring,2024-07-20 21:14:53,13,Customer verification completed. Amount $13119.85 - approve with monitoring,False
ALERT_98CE981A85,TX_87646C5DB51A,CUST_6E103BA7,"high_risk_merchant, high_risk_customer",2024-02-18 23:39:37,Jessica Martinez,approve_with_monitoring,2024-02-20 20:39:37,45,Customer verification completed. Amount $3365.35 - approve with monitoring,False
ALERT_63FB5CFD88,TX_77B940D8E8B0,CUST_A0BEFF7C,"large_transaction, high_risk_customer",2024-08-22 09:28:30,Jessica Martinez,approve_with_monitoring,2024-08-25 04:28:30,67,Reviewed transaction for Online Shopping - approve with monitoring,False
ALERT_5007BFDA04,TX_07C4DC3E61B2,CUST_96D47861,"critical_high_risk, high_risk_merchant",2025-04-22 01:51:34,Lisa Anderson,approve_with_monitoring,2025-04-22 11:51:34,10,"Location check performed: Pyongyang, North Korea. approve with monitoring",False
ALERT_B6B6376F5F,TX_E50363A4421D,CUST_154B746F,"high_risk_merchant, high_risk_customer",2023-01-05 13:36:31,Robert Johnson,escalate,2023-01-07 14:36:31,49,Risk score 0.758 reviewed. escalate,False
ALERT_BD67355176,TX_937B56AB5BB2,CUST_36B967EE,high_risk_merchant,2022-12-05 22:35:40,Jessica Martinez,approve,2022-12-06 23:35:40,25,"Location check performed: Indianapolis, IN. approve",True
ALERT_555BFA3B11,TX_6EB22B8F9B1C,CUST_246B4FFE,"critical_high_risk, large_transaction",2023-02-11 05:59:50,Maria Garcia,SAR_filed,2023-02-11 12:59:50,7,Customer verification completed. Amount $91310.82 - SAR filed - Suspicious Activity Report filed with FinCEN,False
ALERT_94FCC4D758,TX_60C5DB5C1551,CUST_DBD016AD,high_risk_merchant,2023-08-07 23:46:29,James Wilson,approve,2023-08-09 16:46:29,41,Customer verification completed. Amount $2694.73 - approve,True
ALERT_AF1AA69FEA,TX_AA822B1DF400,CUST_7948CCAE,"large_transaction, high_risk_customer",2024-09-26 06:40:40,Sarah Chen,escalate,2024-09-28 22:40:40,64,Reviewed transaction for Entertainment - escalate,False
ALERT_F9995125DA,TX_DDA0DBB97870,CUST_999B2B4D,"large_transaction, high_risk_merchant",2025-08-30 08:24:58,Emily Thompson,approve,2025-09-02 03:24:58,67,Reviewed transaction for Money Transfer - approve,False
ALERT_520FA882B9,TX_6E068E6334E3,CUST_0B191EDF,"high_risk_merchant, high_risk_customer",2024-11-16 10:02:07,William Taylor,escalate,2024-11-17 18:02:07,32,"Location check performed: San Jose, CA. escalate",False
ALERT_36078632F5,TX_2902F6DCAE54,CUST_711C3899,"large_transaction, high_risk_customer",2023-10-23 11:57:29,James Wilson,deny,2023-10-23 23:57:29,12,Customer verification completed. Amount $24227.07 - deny,False
ALERT_78F4C800ED,TX_7403D268703C,CUST_244CB6F3,"high_risk_merchant, high_risk_customer",2022-03-26 15:05:59,Robert Johnson,approve,2022-03-28 08:05:59,41,Risk score 0.681 reviewed. approve,False
ALERT_F9AFC30B25,TX_E997BC884ECE,CUST_ED852A10,high_risk_merchant,2024-02-21 04:39:11,Emily Thompson,approve,2024-02-21 14:39:11,10,"Location check performed: Seattle, WA. approve",False
ALERT_A3224007D2,TX_834725BCA992,CUST_8B253B16,"critical_high_risk, high_risk_merchant",2022-08-18 10:09:14,Maria Garcia,SAR_filed,2022-08-18 16:09:14,6,Reviewed transaction for Cryptocurrency - SAR filed - Suspicious Activity Report filed with FinCEN,False
ALERT_7DD765E394,TX_4CDB828F118E,CUST_414BBB86,"large_transaction, high_risk_customer",2024-09-17 15:51:27,Sarah Chen,approve_with_monitoring,2024-09-19 08:51:27,41,Risk score 0.688 reviewed. approve with monitoring,False
ALERT_931F8149A1,TX_057B8950EEF3,CUST_CC6362CF,"large_transaction, high_risk_customer",2024-09-17 10:53:14,Emily Thompson,approve_with_monitoring,2024-09-19 10:53:14,48,"Location check performed: Dallas, TX. approve with monitoring",False
ALERT_7CF4587604,TX_C54C506B7C99,CUST_6B31F674,"large_transaction, high_risk_customer",2022-07-13 10:13:04,Lisa Anderson,escalate,2022-07-14 06:13:04,20,Customer verification completed. Amount $91114.67 - escalate,False
ALERT_D744EF7BB5,TX_D51AD6D89851,CUST_12284BCF,"high_risk_customer, geographic_risk",2024-12-19 01:01:14,Emily Thompson,approve,2024-12-20 06:01:14,29,Customer verification completed. Amount $2450.91 - approve,True
ALERT_E8FB34A2A7,TX_0FFBF348570A,CUST_6CED6AC2,"critical_high_risk, high_risk_customer",2025-03-20 04:59:52,Sarah Chen,approve_with_monitoring,2025-03-20 09:59:52,5,Customer verification completed. Amount $2551.42 - approve with monitoring,False
ALERT_6BCD7BA75D,TX_75E2AE21F60D,CUST_FDD4BBB1,"critical_high_risk, large_transaction",2022-02-04 19:09:18,William Taylor,approve_with_monitoring,2022-02-05 01:09:18,6,Risk score 0.993 reviewed. approve with monitoring,False
ALERT_78C5ABC267,TX_9752DF22B589,CUST_FDD4BBB1,"critical_high_risk, high_risk_customer",2022-03-17 01:16:42,Michael Rodriguez,escalate,2022-03-17 02:16:42,1,Risk score 0.878 reviewed. escalate,False
ALERT_85CAE70160,TX_F7BC68EE978D,CUST_D37C3E8F,"critical_high_risk, large_transaction",2022-09-11 23:58:12,Lisa Anderson,escalate,2022-09-12 01:58:12,2,Reviewed transaction for Foreign Transaction - escalate,False
ALERT_366B498CA1,TX_DB77F0BDF664,CUST_44CFE6AD,"high_risk_merchant, high_risk_customer",2024-12-15 17:28:31,Sarah Chen,escalate,2024-12-16 06:28:31,13,Risk score 0.695 reviewed. escalate,False
ALERT_A02E4B7ABA,TX_67AB9CA55816,CUST_69BE72D9,"high_risk_merchant, high_risk_customer",2023-02-06 20:15:22,Sarah Chen,approve,2023-02-07 11:15:22,15,"Location check performed: Philadelphia, PA. approve",False
ALERT_5EAF4C1676,TX_BC26300BA909,CUST_0D5ED6F5,"critical_high_risk, large_transaction",2023-09-21 10:11:55,Sarah Chen,SAR_filed,2023-09-21 19:11:55,9,Risk score 0.912 reviewed. SAR filed - Suspicious Activity Report filed with FinCEN,False
ALERT_AB66D81381,TX_36FE5E255E89,CUST_30994C32,"critical_high_risk, high_risk_customer",2022-09-04 04:33:11,Lisa Anderson,deny,2022-09-04 14:33:11,10,Risk score 0.817 reviewed. deny,False
ALERT_45A8048218,TX_1F990BA62E1F,CUST_18F3DBDD,"high_risk_merchant, high_risk_customer",2022-01-06 06:49:48,William Taylor,approve,2022-01-08 13:49:48,55,Risk score 0.615 reviewed. approve,False
ALERT_307B8855F1,TX_73A71B09E4A4,CUST_6F427D02,"large_transaction, high_risk_customer",2025-06-23 12:30:10,Michael Rodriguez,approve_with_monitoring,2025-06-23 22:30:10,10,Customer verification completed. Amount $61042.91 - approve with monitoring,False
ALERT_03ED470AB1,TX_0EBA0794531A,CUST_E630CBB6,"large_transaction, high_risk_customer",2023-04-15 10:01:06,Emily Thompson,approve,2023-04-16 23:01:06,37,Customer verification completed. Amount $69541.37 - approve,False
ALERT_B4412078FE,TX_549692F964E1,CUST_19997517,large_transaction,2023-02-04 03:14:08,Lisa Anderson,approve,2023-02-06 02:14:08,47,Risk score 0.646 reviewed. approve,True
ALERT_F92DD8ABE9,TX_21D7FCF460A8,CUST_9FDBF764,"large_transaction, high_risk_customer",2023-11-21 17:37:07,Emily Thompson,approve,2023-11-24 01:37:07,56,Risk score 0.681 reviewed. approve,False
ALERT_DB20562A0A,TX_040763E544DA,CUST_6F427D02,"high_risk_customer, geographic_risk",2024-10-11 22:16:42,Jessica Martinez,escalate,2024-10-13 11:16:42,37,Reviewed transaction for Jewelry - escalate,False
ALERT_31A1414F2C,TX_99F8454EB260,CUST_567A5403,"critical_high_risk, high_risk_merchant",2024-10-16 09:21:36,Robert Johnson,SAR_filed,2024-10-16 09:21:36,0,Risk score 0.866 reviewed. SAR filed - Suspicious Activity Report filed with FinCEN,False
ALERT_8BE3BD3D5F,TX_2B0E39BAF46E,CUST_7FA413D6,"critical_high_risk, large_transaction",2022-01-23 04:07:54,Maria Garcia,escalate,2022-01-23 10:07:54,6,"Location check performed: Boston, MA. escalate",False
ALERT_4E4617BEB0,TX_539EECDE124F,CUST_59DE8E5A,"critical_high_risk, high_risk_merchant",2024-07-07 00:56:11,Emily Thompson,approve_with_monitoring,2024-07-07 07:56:11,7,Risk score 0.829 reviewed. approve with monitoring,False
ALERT_0457406451,TX_E41CBE9E7968,CUST_E630CBB6,high_risk_customer,2022-03-28 01:37:11,Lisa Anderson,approve,2022-03-31 00:37:11,71,Reviewed transaction for Online Shopping - approve,False
ALERT_C5157279E7,TX_7E60B35F5052,CUST_E1F30D7F,"large_transaction, high_risk_customer",2023-02-28 15:25:16,Michael Rodriguez,deny,2023-03-01 12:25:16,21,Customer verification completed. Amount $33811.95 - deny,False
ALERT_C977267031,TX_5B15AE626BB9,CUST_6AFD269B,high_risk_merchant,2024-10-02 23:31:12,William Taylor,approve,2024-10-03 07:31:12,8,Customer verification completed. Amount $1052.79 - approve,False
ALERT_A8FC3BEB9E,TX_E5CBF5BE39E4,CUST_BA8401CF,high_risk_customer,2024-09-06 05:02:54,Jessica Martinez,approve,2024-09-09 04:02:54,71,Reviewed transaction for Entertainment - approve,False
ALERT_95DF65BC32,TX_E4E4B8757E5A,CUST_7C567880,"critical_high_risk, high_risk_merchant",2023-11-04 02:55:10,David Kim,escalate,2023-11-04 12:55:10,10,Reviewed transaction for Money Transfer - escalate,False
ALERT_3B13D5DCB3,TX_F6B3C65035CF,CUST_1582DFD8,"critical_high_risk, large_transaction",2022-01-13 01:45:01,William Taylor,escalate,2022-01-13 05:45:01,4,Risk score 0.882 reviewed. escalate,False
ALERT_4D7F56D756,TX_46C29783368A,CUST_7585C32A,"critical_high_risk, large_transaction",2023-03-23 20:24:56,Robert Johnson,SAR_filed,2023-03-23 20:24:56,0,Risk score 0.957 reviewed. SAR filed - Suspicious Activity Report filed with FinCEN,False
ALERT_4272AEED74,TX_A10F06B0C3F9,CUST_B69EF017,"critical_high_risk, large_transaction",2023-06-16 23:49:35,David Kim,escalate,2023-06-17 02:49:35,3,Customer verification completed. Amount $52927.10 - escalate,False
ALERT_8252B6A77F,TX_50F8228DBC71,CUST_1EEB6AB5,"high_risk_merchant, high_risk_customer",2022-03-06 23:58:31,Emily Thompson,approve_with_monitoring,2022-03-08 23:58:31,48,Customer verification completed. Amount $3072.78 - approve with monitoring,False
ALERT_F7D812636B,TX_E6818C196C2F,CUST_4CF8C15B,"large_transaction, high_risk_customer",2022-03-30 21:36:37,Maria Garcia,approve,2022-03-31 12:36:37,15,Risk score 0.680 reviewed. approve,False
ALERT_7B378ECDC5,TX_76647EDA91AD,CUST_AE6F244B,"critical_high_risk, high_risk_merchant",2025-10-06 04:59:15,Robert Johnson,approve_with_monitoring,2025-10-06 12:59:15,8,Reviewed transaction for Wire Transfer - approve with monitoring,False
ALERT_A1AD2264D8,TX_58CA6E4F1F41,CUST_6505ECB8,"critical_high_risk, high_risk_merchant",2024-03-14 04:35:26,Sarah Chen,escalate,2024-03-14 08:35:26,4,Customer verification completed. Amount $3399.25 - escalate,False
ALERT_5B82FAF953,TX_9C99E62AD9A3,CUST_760A8C60,"critical_high_risk, large_transaction",2025-09-07 16:20:27,Michael Rodriguez,escalate,2025-09-08 04:20:27,12,Risk score 0.915 reviewed. escalate,False
ALERT_3C31F8ADDF,TX_CB37EB3D6E17,CUST_3A752D9A,"large_transaction, high_risk_merchant",2023-08-14 14:50:49,Michael Rodriguez,escalate,2023-08-17 14:50:49,72,Customer verification completed. Amount $16551.70 - escalate,False
ALERT_08A1C05417,TX_8732D1C0C779,CUST_9ED543E5,general_risk_alert,2023-01-17 03:16:03,Robert Johnson,approve,2023-01-18 02:16:03,23,"Location check performed: Los Angeles, CA. approve",False
ALERT_8C5BC3F69F,TX_F0DBCD652103,CUST_414BBB86,"critical_high_risk, high_risk_customer",2022-04-01 01:30:57,Jessica Martinez,escalate,2022-04-01 13:30:57,12,Reviewed transaction for Entertainment - escalate,False
ALERT_1E74DECC16,TX_D056190770EF,CUST_19224E78,"high_risk_merchant, high_risk_customer",2023-06-10 02:59:28,Robert Johnson,escalate,2023-06-11 01:59:28,23,"Location check performed: Seattle, WA. escalate",False
